,Date,Close,Volume
5568,2015-03-04,356.7,300
5569,2015-03-05,350.9,2247
5570,2015-03-06,350.0,499
5571,2015-03-09,350.0,11
5572,2015-03-10,351.2,2466
5573,2015-03-11,355.5,2205
5574,2015-03-12,351.5,2715
5575,2015-03-13,357.2,3340
5576,2015-03-16,355.5,392
5577,2015-03-17,355.8,260
5578,2015-03-18,357.1,83
5579,2015-03-19,349.4,53
5580,2015-03-20,334.9,2063
5581,2015-03-23,339.9,1777
5582,2015-03-24,358.8,153
5583,2015-03-25,358.8,7835
5584,2015-03-27,357.4,3361
5585,2015-03-30,355.5,130
5586,2015-03-31,351.3,59
5587,2015-04-01,350.0,403
5588,2015-04-02,346.7,765
5589,2015-04-03,347.0,2648
5590,2015-04-06,352.9,2953
5591,2015-04-07,356.3,2121
5592,2015-04-08,365.0,105
5593,2015-04-09,351.3,1272
5594,2015-04-10,357.0,458
5595,2015-04-13,344.6,2347
5596,2015-04-14,358.0,310
5597,2015-04-15,357.1,283
5598,2015-04-16,357.5,120
5599,2015-04-17,354.0,479
5600,2015-04-20,353.9,891
5601,2015-04-21,354.5,1375
5602,2015-04-22,354.4,2277
5603,2015-04-23,351.6,1327
5604,2015-04-24,355.0,2302
5605,2015-04-27,355.8,884
5606,2015-04-28,355.6,601
5607,2015-04-29,355.0,513
5608,2015-04-30,355.4,690
5609,2015-05-01,355.0,490
5610,2015-05-04,353.0,50
5611,2015-05-05,349.5,959
5612,2015-05-06,349.5,1155
5613,2015-05-07,349.5,5634
5614,2015-05-08,349.8,2360
5615,2015-05-11,349.8,1178
5616,2015-05-12,353.2,3183
5617,2015-05-13,357.2,570
5618,2015-05-14,346.1,250
5619,2015-05-18,349.0,10
5620,2015-05-19,340.7,1360
5621,2015-05-20,340.0,901
5622,2015-05-21,340.0,1700
5623,2015-05-22,339.2,99
5624,2015-05-25,345.5,7330
5625,2015-05-26,356.0,1543
5626,2015-05-27,350.8,150
5627,2015-05-28,355.9,8
5628,2015-06-02,349.8,1067
5629,2015-06-03,352.5,3401
5630,2015-06-04,350.0,1022
5631,2015-06-05,346.0,1978
5632,2015-06-08,350.0,950
5633,2015-06-09,350.0,4040
5634,2015-06-11,354.5,8591
5635,2015-06-12,351.9,6514
5636,2015-06-15,355.6,4721
5637,2015-06-16,399.6,2668
5638,2015-06-17,392.7,4525
5639,2015-06-18,394.1,630
5640,2015-06-19,399.9,10
5641,2015-06-22,390.0,10
5642,2015-06-23,390.5,566
5643,2015-06-24,390.0,13
5644,2015-06-26,374.5,502
5645,2015-06-29,371.1,20576
5646,2015-06-30,374.9,50
5647,2015-07-01,363.8,1547
5648,2015-07-02,372.2,219
5649,2015-07-03,365.0,10
5650,2015-07-06,361.8,824
5651,2015-07-07,365.0,180
5652,2015-07-08,361.3,446
5653,2015-07-09,365.0,70
5654,2015-07-10,365.0,4545
5655,2015-07-16,365.9,713
5656,2015-07-21,357.7,759
5657,2015-07-22,360.0,105
5658,2015-07-23,360.0,100
5659,2015-07-24,354.0,292
5660,2015-07-27,360.0,150
5661,2015-07-28,360.0,50
5662,2015-07-29,359.1,486
5663,2015-07-30,350.1,1
