Date,Close,Volume
2024-02-26,8900.0,59
2024-02-27,8800.0,7
2024-02-28,8790.0,6
2024-02-29,8315.0,13
2024-03-05,8480.0,1685
2024-03-06,8450.0,1719
2024-03-07,7995.0,1743
2024-03-11,7905.0,2652
2024-03-12,7475.0,1867
2024-03-13,7250.0,2659
2024-03-14,7365.0,4035
2024-03-15,7245.0,14182
2024-03-18,6845.0,14344
2024-03-19,6675.0,4512
2024-03-20,6705.0,3167
2024-03-21,6525.0,2956
2024-03-22,6340.0,3002
2024-03-25,6280.0,3726
2024-03-26,6140.0,2214
2024-03-27,6125.0,3425
2024-03-28,6010.0,552
2024-04-01,5500.0,459
2024-04-02,5970.0,4699
2024-04-03,5785.0,985
2024-04-04,5210.0,763
2024-04-08,5000.0,37
2024-04-09,5230.0,30
2024-04-10,5195.0,10
2024-04-11,5075.0,565
2024-04-12,4987.0,80
2024-04-15,5040.0,65
2024-04-16,5015.0,413
2024-04-17,4868.0,739
2024-04-18,4700.0,205
2024-04-19,5000.0,175
2024-04-23,5180.0,274
2024-04-26,5150.0,12
2024-04-29,5125.0,25
2024-05-02,4857.0,1904
2024-05-03,4998.0,36
2024-05-06,4803.0,71
2024-05-07,4850.0,228
2024-05-08,4850.0,22
2024-05-09,4504.0,463
2024-05-13,4500.0,171
2024-05-14,4245.0,506
2024-05-15,4649.0,81
2024-05-16,4600.0,13
2024-05-17,4550.0,159
2024-05-22,4220.0,482
2024-05-24,4500.0,41
2024-05-27,4540.0,22
2024-05-29,4204.0,227
2024-05-31,4500.0,637
2024-06-05,4450.0,10
2024-06-06,4450.0,14
2024-06-11,4000.0,277
2024-06-13,4400.0,10
2024-06-14,4400.0,227
2024-06-21,4400.0,8
2024-06-24,4000.0,49
2024-06-26,4412.0,592
2024-06-27,5000.0,215
2024-07-09,4950.0,5
2024-07-16,4860.0,30
2024-07-19,4940.0,24
2024-07-22,4900.0,20
2024-07-24,4800.0,3
2024-07-30,4739.0,117
2024-08-02,4750.0,4
2024-08-05,4101.0,21
2024-08-06,4138.0,8
2024-08-07,4101.0,231
2024-08-08,4200.0,118
2024-08-09,4210.0,118
2024-08-13,4197.0,28
2024-08-14,4317.0,29
2024-08-15,4700.0,80
2024-08-16,4102.0,16
2024-08-20,4267.0,234
2024-08-27,4267.0,10
2024-09-02,4550.0,14
2024-09-05,4378.0,15
2024-09-06,4086.0,28
2024-09-09,4010.0,107
2024-09-10,4000.0,241
2024-09-12,4000.0,32
2024-09-13,4048.0,23
2024-09-17,4400.0,8
2024-09-27,4382.0,19
2024-10-02,4392.0,21
2024-10-04,4400.0,57
2024-10-17,4380.0,30
2024-10-21,4350.0,19
2024-10-22,3900.0,39
2024-10-23,3700.0,55
2024-10-24,3800.0,58
2024-10-25,4195.0,35
2024-10-28,4179.0,189
2024-10-29,3595.0,47
2024-11-04,3620.0,4
2024-11-05,3700.0,4
2024-11-06,3800.0,35
2024-11-11,4360.0,175
2024-11-12,4300.0,20
2024-11-14,4300.0,110
2024-11-15,4000.0,1
2024-11-18,,22
2024-11-19,3820.0,97
2024-11-21,4300.0,63
2024-11-22,4300.0,160
2024-11-25,4300.0,173
2024-11-27,3823.0,716
2024-12-02,4300.0,3
2024-12-03,4800.0,220
2024-12-04,5105.0,189
2024-12-05,5500.0,132
2024-12-06,6000.0,54
2024-12-09,6180.0,232
2024-12-18,6000.0,154
2024-12-19,5985.0,25
2024-12-20,5985.0,40
2024-12-23,5985.0,58
2024-12-24,6035.0,414
2024-12-25,6000.0,71020
2024-12-26,6000.0,52
2024-12-27,6000.0,20
2024-12-30,5995.0,200
2024-12-31,5990.0,5
2025-01-02,5990.0,8
2025-01-03,5960.0,8
2025-01-06,5895.0,35
2025-01-13,5860.0,71
2025-01-14,5760.0,40
2025-01-15,5770.0,21
2025-01-16,5695.0,5
2025-01-20,5655.0,25
2025-01-21,5655.0,8
2025-01-23,5120.0,15
2025-01-24,5125.0,50
2025-01-28,5125.0,7
2025-01-30,5140.0,4
2025-01-31,5635.0,136
2025-02-03,5615.0,11
2025-02-05,5600.0,5
2025-02-07,5615.0,38
2025-02-10,5500.0,5
2025-02-11,5450.0,21
2025-02-12,5500.0,49
2025-02-17,5400.0,36
2025-02-18,5390.0,92
2025-02-19,5400.0,386
2025-02-20,5000.0,70
2025-02-21,5175.0,610
2025-02-24,5900.0,46
2025-02-27,5695.0,3
2025-03-06,5795.0,8
2025-03-10,5755.0,19
2025-03-17,5745.0,5
2025-03-20,5500.0,1
2025-03-24,5500.0,278
2025-03-31,5500.0,100
2025-04-02,5500.0,10
2025-04-09,5390.0,5
2025-04-11,5380.0,1
2025-04-16,5375.0,5
2025-04-21,5365.0,3
2025-04-30,4600.0,19
2025-05-01,4600.0,96
2025-05-02,4610.0,7
2025-05-05,4620.0,5
2025-05-06,5300.0,268
2025-05-07,5300.0,5
2025-05-09,5200.0,5
