Date,Close,Volume
2007-01-02,20.0,750
2007-02-06,30.0,350
2007-05-02,140.0,400
2007-05-08,135.0,840
2007-05-23,136.0,13485
2007-06-06,200.0,12
2007-06-07,250.0,5000
2007-06-21,200.0,1020
2007-06-22,200.0,2950
2007-06-26,200.0,7495
2007-07-05,200.0,50
2007-07-07,201.0,1500
2007-07-19,201.0,18944
2007-07-20,300.0,13461
2007-07-23,300.0,18944
2007-08-03,555.0,2901
2007-08-06,550.0,2599
2007-08-07,550.0,2321
2007-08-08,555.0,3531
2007-08-09,555.0,2119
2007-08-10,555.0,4102
2007-08-13,555.0,12874
2007-08-14,560.0,1500
2007-08-16,600.0,4500
2007-08-21,700.0,10
2007-08-24,1500.0,34
2007-08-28,2000.0,100
2007-08-29,2100.0,10000
2007-08-30,2200.0,10300
2007-08-31,2500.0,11850
2007-09-03,3000.0,5700
2007-09-04,3140.0,13020
2007-09-05,3000.0,1900
2007-09-06,2900.0,190980
2007-09-07,2900.0,920
2007-09-10,2900.0,100
2007-09-11,2900.0,1300
2007-09-12,2800.0,600
2007-09-17,2500.0,500
2007-09-18,2500.0,1050
2007-09-19,2800.0,2684
2007-09-20,2799.0,650
2007-09-21,2700.0,500
2007-09-24,2750.0,21530
2007-09-25,2800.0,800
2007-09-26,3000.0,1916
2007-09-27,2950.0,742630
2007-09-28,3000.0,8400
2007-10-02,3000.0,3000
2007-10-05,2999.0,600
2007-10-08,2996.0,3190
2007-10-09,2990.0,250
2007-10-12,2850.0,750
2007-10-15,2850.0,8474
2007-10-16,2850.0,8374
2007-10-17,2850.0,1000
2007-10-18,2850.0,128
2007-10-19,2830.0,633
2007-10-22,2830.0,246
2007-10-24,2850.0,4633
2007-10-25,3000.0,720487
2007-10-26,3000.0,137
2007-10-29,2850.0,560
2007-10-30,2998.0,153110
2007-10-31,3000.0,13
2007-11-14,2990.0,500
2007-11-22,2889.0,1828
2007-11-29,3000.0,724090
2007-12-03,3180.0,10
2007-12-11,3199.0,11000
2008-01-07,3000.0,1000
2008-01-08,3000.0,50
2008-01-10,3000.0,3000
2008-01-17,3000.0,5730
2008-01-29,2800.0,150
2008-01-31,3000.0,1355
2008-02-01,3000.0,1000
2008-02-04,3000.0,100
2008-02-14,3000.0,2000
2008-02-15,3000.0,1
2008-02-22,3000.0,20
2008-02-28,2901.0,433
2008-02-29,3000.0,2
2008-03-06,2900.0,200
2008-03-11,2500.0,41529
2008-03-21,2700.0,450
2008-03-24,3000.0,36537
2008-03-27,2850.0,1050
2008-04-09,2850.0,14
2008-04-11,2600.0,1000
2008-04-15,2600.0,241
2008-05-02,2700.0,300
2008-05-15,2700.0,10
2008-05-19,2500.0,330
2008-06-03,2500.0,100
2008-06-05,2500.0,20
2008-06-12,2700.0,1365
2008-06-13,2700.0,350
2008-06-17,2700.0,200
2008-06-19,2700.0,490
2008-06-20,2900.0,1530
2008-07-02,2500.0,1398
2008-07-03,2600.0,100
2008-07-14,2500.0,52750
2008-07-16,2500.0,400
2008-07-17,2500.0,200
2008-07-18,2500.0,300
2008-07-21,2500.0,200
2008-07-23,2500.0,23
2008-07-29,2450.0,20
2008-07-31,2125.0,50
2008-08-01,2125.0,30
2008-08-27,2444.0,3322
2008-08-28,2810.0,1529
2008-08-29,3230.0,80
2008-09-01,3500.0,541365
2008-09-02,3300.0,345
2008-09-04,2805.0,2000
2008-09-05,2500.0,800
2008-10-28,2500.0,350
2008-10-29,2500.0,466
2008-10-30,2500.0,300
2008-11-03,2500.0,4237
2008-11-04,2500.0,2000
2008-11-06,2500.0,538
2008-11-12,2501.0,3326
2008-11-13,2500.0,304
2008-11-17,2600.0,15
2008-11-19,2500.0,433
2008-11-24,2500.0,11410
2008-11-25,2500.0,300
2008-11-27,2500.0,10050
2008-12-01,2500.0,1530
2008-12-08,2400.0,100
2008-12-15,2400.0,20
2008-12-16,2400.0,50
2008-12-18,2399.0,100
2009-01-13,2290.0,2000
2009-01-22,2050.0,10
2009-05-08,1743.0,5
2009-05-11,1742.0,932
2009-06-30,1500.0,10
2009-08-21,1400.0,976
2009-08-24,1400.0,690
2009-08-25,1400.0,110
2009-09-03,1410.0,368
2009-09-07,1620.0,10
2009-09-11,1650.0,800
2009-09-14,1650.0,44
2009-09-23,1895.0,15
2009-09-24,2179.0,15
2009-09-28,2200.0,10
2009-09-29,2500.0,1404
