,Date,Close,Volume
8074,2011-09-13,4399.0,10
8075,2011-09-19,4000.0,3161
8076,2011-09-21,4000.0,1750
8077,2011-09-22,4050.0,60
8078,2011-09-23,4000.0,332
8079,2011-09-26,4000.0,10
8080,2011-09-27,4000.0,10
8081,2011-10-04,4000.0,150
8082,2011-10-05,4000.0,10
8083,2011-10-11,3950.0,10
8084,2011-10-12,3950.0,40
8085,2011-10-13,3900.0,23
8086,2011-10-14,3950.0,100
8087,2011-10-17,3900.0,56
8088,2011-10-20,3900.0,160
8089,2011-10-25,3900.0,270
8090,2011-11-02,3950.0,1500
8091,2011-11-03,3950.0,10
8092,2011-11-04,4000.0,1063
8093,2011-11-07,3901.0,1025
8094,2011-11-08,3950.0,100
8095,2011-11-09,3900.0,2530
8096,2011-11-10,3750.0,1563
8097,2011-11-15,3700.0,800
8098,2011-11-18,3701.0,4
8099,2011-11-21,3700.0,115
8100,2011-11-22,3900.0,10
8101,2011-11-23,3700.0,21814
8102,2011-11-24,3700.0,11221
8103,2011-11-29,3939.0,1709
8104,2011-11-30,3950.0,740
8105,2011-12-01,3700.0,3510
8106,2011-12-07,3700.0,87
8107,2011-12-08,3700.0,198
8108,2011-12-13,3850.0,145
8109,2011-12-14,3700.0,20
8110,2011-12-16,3700.0,230
8111,2011-12-22,3600.0,440
8112,2011-12-23,3600.0,12
8113,2011-12-26,3600.0,370
8114,2011-12-27,3500.0,20
8115,2011-12-28,3500.0,20
8116,2012-01-03,3500.0,100
8117,2012-01-06,3500.0,310
8118,2012-01-11,3500.0,113
8119,2012-01-12,3500.0,1
8120,2012-01-13,3500.0,5745
8121,2012-01-18,3300.0,83
8122,2012-01-19,3790.0,185
8123,2012-01-20,3500.0,21
8124,2012-04-03,3500.0,2630
8125,2012-04-04,3550.0,50500
8126,2012-04-10,3550.0,120
8127,2012-04-11,3550.0,345
8128,2012-04-13,3694.0,500
8129,2012-04-16,3695.0,504
8130,2012-04-18,3800.0,879
8131,2012-04-19,3550.0,460
